293.00,293.00,286.00,0.00,334308.00
293.00,293.00,286.00,0.00,334309.00
293.00,293.00,286.00,0.00,334310.00
293.00,293.00,286.00,0.00,334312.00
293.00,293.00,286.00,0.00,334313.00
293.00,293.00,286.00,0.00,334314.00
293.00,293.00,286.00,0.00,334315.00
293.00,293.00,286.00,0.00,334325.00
293.00,293.00,286.00,0.00,334329.00
